,user,time,type,square,number
179,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1122.0,number_add,71,8
180,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1099.0,note_add,72,6
173,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1098.0,note_remove,72,6
171,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1097.0,note_remove,72,6
187,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1097.0,note_add,72,6
172,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1096.0,note_add,72,6
182,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1094.0,number_add,72,6
185,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1089.0,note_add,30,3
186,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1087.0,note_add,31,3
188,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1084.0,note_add,33,6
220,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1083.0,note_add,34,6
189,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1069.0,number_add,8,3
190,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1057.0,note_add,30,4
192,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1056.0,note_add,39,4
221,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1046.0,number_add,60,2
193,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1038.0,note_add,64,2
194,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1037.0,note_add,65,2
195,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1009.0,note_add,19,3
184,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,1007.0,note_add,20,3
196,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,974.0,note_add,6,6
197,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,973.0,note_add,7,6
202,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,969.0,note_add,2,7
204,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,967.0,note_add,0,7
183,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,944.0,note_add,15,4
205,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,942.0,note_add,9,4
191,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,926.0,number_add,15,4
211,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,924.0,number_remove,9,0
215,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,923.0,number_remove,9,0
219,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,921.0,number_remove,9,0
216,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,921.0,number_remove,9,0
170,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,920.0,number_remove,9,0
175,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,918.0,number_add,9,4
176,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,916.0,number_add,9,0
169,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,908.0,number_add,16,5
178,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,896.0,note_add,12,8
174,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,894.0,note_add,13,8
181,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,877.0,note_add,19,4
177,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,875.0,number_add,18,4
263,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,854.0,number_remove,18,4
264,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,844.0,note_add,18,4
265,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,835.0,note_add,19,5
266,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,834.0,note_add,20,5
267,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,817.0,number_add,18,4
268,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,814.0,note_remove,19,4
269,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,779.0,note_add,44,4
270,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,777.0,note_add,53,4
271,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,768.0,note_add,62,6
272,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,766.0,number_add,62,6
273,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,752.0,note_add,67,6
274,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,750.0,note_add,68,6
276,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,741.0,note_add,22,6
277,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,740.0,note_add,23,6
278,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,700.0,note_add,61,7
275,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,699.0,note_add,79,7
279,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,676.0,note_add,73,3
280,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,675.0,note_add,74,3
281,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,667.0,note_add,78,5
282,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,666.0,number_add,78,5
283,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,654.0,note_add,57,5
198,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,653.0,note_add,59,5
200,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,637.0,note_add,27,1
203,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,636.0,number_add,36,1
201,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,631.0,number_remove,36,1
199,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,629.0,note_add,36,1
210,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,603.0,note_add,9,7
222,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,589.0,note_add,61,1
226,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,588.0,note_add,79,1
208,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,581.0,note_add,80,9
227,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,580.0,number_add,80,9
228,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,565.0,note_add,44,7
206,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,563.0,note_add,53,7
230,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,527.0,note_add,42,9
209,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,526.0,note_add,51,9
213,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,519.0,note_add,7,9
217,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,518.0,note_add,25,9
223,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,388.0,note_add,46,4
224,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,387.0,number_add,46,4
225,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,381.0,number_add,53,7
253,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,379.0,number_add,44,4
249,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,375.0,note_remove,39,4
231,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,369.0,number_add,30,4
232,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,368.0,number_add,31,3
261,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,348.0,note_add,27,2
284,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,347.0,note_add,29,2
207,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,279.0,note_add,38,5
212,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,278.0,number_add,47,5
237,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,276.0,number_remove,47,5
218,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,274.0,note_add,47,5
214,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,268.0,number_add,19,5
254,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,267.0,number_add,20,3
229,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,263.0,number_add,73,3
259,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,261.0,note_remove,74,3
257,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,246.0,number_add,1,8
260,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,244.0,number_remove,1,8
258,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,242.0,note_add,1,8
233,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,240.0,note_add,2,8
234,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,230.0,number_add,25,8
235,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,228.0,number_add,7,9
236,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,226.0,number_add,6,6
238,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,220.0,note_remove,33,6
239,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,219.0,number_add,34,6
240,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,187.0,note_add,22,2
241,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,185.0,note_add,23,2
242,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,179.0,number_add,21,9
243,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,176.0,note_add,58,9
244,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,175.0,note_add,67,9
245,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,144.0,number_add,9,9
246,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,127.0,note_add,12,3
247,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,126.0,note_add,14,3
248,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,66.0,note_add,33,8
262,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,63.0,note_add,29,8
250,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,48.0,note_add,74,1
251,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,48.0,note_add,74,7
252,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,22.0,note_add,65,7
256,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,-1.0,enjoy,-1,7
255,4DAC289637328D23DABA43B9C6AB85F3FF989B55C249B066B6335C71FBFC58AC,-1.0,difficulty,-1,8
